order_id,customer_id,sku_id,sku_name
T01749,C0715,SKU_007,可樂
T01750,C1454,SKU_001,尿布
T01750,C1454,SKU_003,啤酒
T01750,C1454,SKU_007,可樂
T01751,C0834,SKU_010,寶特瓶飲料
T01751,C0834,SKU_020,葡萄
T01752,C0407,SKU_001,尿布
T01752,C0407,SKU_003,啤酒
T01752,C0407,SKU_005,塑膠袋
T01752,C0407,SKU_006,米
T01752,C0407,SKU_008,醬油
T01752,C0407,SKU_025,衛生紙
T01753,C0736,SKU_006,米
T01753,C0736,SKU_008,醬油
T01753,C0736,SKU_019,橘子
T01754,C0052,SKU_001,尿布
T01754,C0052,SKU_003,啤酒
T01754,C0052,SKU_005,塑膠袋
T01754,C0052,SKU_010,寶特瓶飲料
T01754,C0052,SKU_013,果醬
T01754,C0052,SKU_023,洋芋片
T01754,C0052,SKU_026,牙膏
T01754,C0052,SKU_027,洗髮精
T01755,C1193,SKU_001,尿布
T01755,C1193,SKU_003,啤酒
T01756,C0145,SKU_001,尿布
T01756,C0145,SKU_003,啤酒
T01756,C0145,SKU_019,橘子
T01756,C0145,SKU_026,牙膏
T01756,C0145,SKU_030,SKU_NEW_002
T01757,C0466,SKU_001,尿布
T01757,C0466,SKU_002,起司
T01757,C0466,SKU_003,啤酒
T01757,C0466,SKU_004,紅酒
T01757,C0466,SKU_005,塑膠袋
T01758,C0852,SKU_001,尿布
T01758,C0852,SKU_003,啤酒
T01758,C0852,SKU_008,醬油
T01758,C0852,SKU_012,麵包
T01758,C0852,SKU_013,果醬
T01758,C0852,SKU_018,香蕉
T01758,C0852,SKU_021,餅乾
T01759,C0060,SKU_008,醬油
T01759,C0060,SKU_019,橘子
T01760,C0114,SKU_013,果醬
T01760,C0114,SKU_018,香蕉
T01760,C0114,SKU_026,牙膏
T01761,C1053,SKU_009,礦泉水
T01761,C1053,SKU_011,杯麵
T01761,C1053,SKU_021,餅乾
T01762,C0104,SKU_002,起司
T01762,C0104,SKU_004,紅酒
T01762,C0104,SKU_007,可樂
T01762,C0104,SKU_012,麵包
T01762,C0104,SKU_016,豆漿
T01762,C0104,SKU_018,香蕉
T01763,C0720,SKU_010,寶特瓶飲料
T01763,C0720,SKU_021,餅乾
T01763,C0720,SKU_028,茶包
T01764,C0513,SKU_009,礦泉水
T01764,C0513,SKU_010,寶特瓶飲料
T01765,C0338,SKU_004,紅酒
T01766,C0279,SKU_006,米
T01766,C0279,SKU_008,醬油
T01767,C1138,SKU_003,啤酒
T01767,C1138,SKU_005,塑膠袋
T01767,C1138,SKU_008,醬油
T01767,C1138,SKU_014,雪碧
T01767,C1138,SKU_017,蘋果
T01767,C1138,SKU_025,衛生紙
T01768,C1425,SKU_002,起司
T01768,C1425,SKU_007,可樂
T01768,C1425,SKU_014,雪碧
T01768,C1425,SKU_017,蘋果
T01768,C1425,SKU_022,巧克力
T01768,C1425,SKU_027,洗髮精
T01769,C0205,SKU_008,醬油
T01769,C0205,SKU_014,雪碧
T01769,C0205,SKU_030,SKU_NEW_002
T01770,C1438,SKU_024,口香糖
T01770,C1438,SKU_025,衛生紙
T01771,C0893,SKU_002,起司
T01771,C0893,SKU_004,紅酒
T01771,C0893,SKU_006,米
T01771,C0893,SKU_008,醬油
T01771,C0893,SKU_010,寶特瓶飲料
T01771,C0893,SKU_017,蘋果
T01771,C0893,SKU_021,餅乾
T01771,C0893,SKU_025,衛生紙
T01772,C0957,SKU_001,尿布
T01772,C0957,SKU_009,礦泉水
T01772,C0957,SKU_010,寶特瓶飲料
T01772,C0957,SKU_013,果醬
T01772,C0957,SKU_026,牙膏
T01772,C0957,SKU_028,茶包
T01773,C1071,SKU_007,可樂
T01773,C1071,SKU_008,醬油
T01773,C1071,SKU_009,礦泉水
T01773,C1071,SKU_010,寶特瓶飲料
T01773,C1071,SKU_014,雪碧
T01773,C1071,SKU_017,蘋果
T01773,C1071,SKU_021,餅乾
T01774,C1064,SKU_003,啤酒
T01774,C1064,SKU_006,米
T01774,C1064,SKU_008,醬油
T01774,C1064,SKU_009,礦泉水
T01774,C1064,SKU_018,香蕉
T01774,C1064,SKU_019,橘子
T01774,C1064,SKU_029,SKU_NEW_001
T01775,C1220,SKU_006,米
T01775,C1220,SKU_007,可樂
T01775,C1220,SKU_008,醬油
T01775,C1220,SKU_010,寶特瓶飲料
T01775,C1220,SKU_011,杯麵
T01775,C1220,SKU_029,SKU_NEW_001
T01776,C0729,SKU_002,起司
T01776,C0729,SKU_004,紅酒
T01776,C0729,SKU_006,米
T01776,C0729,SKU_008,醬油
T01776,C0729,SKU_009,礦泉水
T01776,C0729,SKU_013,果醬
T01776,C0729,SKU_017,蘋果
T01776,C0729,SKU_024,口香糖
T01776,C0729,SKU_028,茶包
T01777,C0800,SKU_007,可樂
T01777,C0800,SKU_008,醬油
T01777,C0800,SKU_009,礦泉水
T01777,C0800,SKU_010,寶特瓶飲料
T01777,C0800,SKU_017,蘋果
T01777,C0800,SKU_029,SKU_NEW_001
T01778,C0487,SKU_007,可樂
T01778,C0487,SKU_010,寶特瓶飲料
T01778,C0487,SKU_027,洗髮精
T01778,C0487,SKU_029,SKU_NEW_001
T01779,C0150,SKU_006,米
T01779,C0150,SKU_007,可樂
T01779,C0150,SKU_008,醬油
T01780,C0996,SKU_001,尿布
T01780,C0996,SKU_002,起司
T01780,C0996,SKU_003,啤酒
T01780,C0996,SKU_004,紅酒
T01780,C0996,SKU_006,米
T01780,C0996,SKU_008,醬油
T01780,C0996,SKU_026,牙膏
T01781,C0047,SKU_005,塑膠袋
T01781,C0047,SKU_007,可樂
T01781,C0047,SKU_010,寶特瓶飲料
T01781,C0047,SKU_015,牛奶
T01782,C0412,SKU_006,米
T01782,C0412,SKU_008,醬油
T01782,C0412,SKU_012,麵包
T01782,C0412,SKU_015,牛奶
T01782,C0412,SKU_023,洋芋片
T01782,C0412,SKU_030,SKU_NEW_002
T01783,C0134,SKU_005,塑膠袋
T01783,C0134,SKU_010,寶特瓶飲料
T01783,C0134,SKU_026,牙膏
T01784,C0281,SKU_001,尿布
T01784,C0281,SKU_003,啤酒
T01784,C0281,SKU_006,米
T01784,C0281,SKU_008,醬油
T01784,C0281,SKU_009,礦泉水
T01785,C0954,SKU_008,醬油
T01785,C0954,SKU_009,礦泉水
T01785,C0954,SKU_012,麵包
T01785,C0954,SKU_013,果醬
T01785,C0954,SKU_030,SKU_NEW_002
T01786,C0939,SKU_001,尿布
T01786,C0939,SKU_003,啤酒
T01786,C0939,SKU_005,塑膠袋
T01786,C0939,SKU_015,牛奶
T01786,C0939,SKU_018,香蕉
T01786,C0939,SKU_023,洋芋片
T01787,C0639,SKU_001,尿布
T01787,C0639,SKU_003,啤酒
T01787,C0639,SKU_007,可樂
T01787,C0639,SKU_026,牙膏
T01787,C0639,SKU_029,SKU_NEW_001
T01788,C0128,SKU_010,寶特瓶飲料
T01788,C0128,SKU_014,雪碧
T01789,C0658,SKU_007,可樂
T01789,C0658,SKU_012,麵包
T01789,C0658,SKU_014,雪碧
T01789,C0658,SKU_016,豆漿
T01789,C0658,SKU_025,衛生紙
T01789,C0658,SKU_029,SKU_NEW_001
T01790,C0532,SKU_009,礦泉水
T01791,C1087,SKU_005,塑膠袋
T01791,C1087,SKU_007,可樂
T01791,C1087,SKU_018,香蕉
T01791,C1087,SKU_020,葡萄
T01792,C0872,SKU_003,啤酒
T01792,C0872,SKU_007,可樂
T01792,C0872,SKU_017,蘋果
T01793,C0739,SKU_002,起司
T01794,C0731,SKU_005,塑膠袋
T01794,C0731,SKU_007,可樂
T01794,C0731,SKU_009,礦泉水
T01794,C0731,SKU_011,杯麵
T01794,C0731,SKU_017,蘋果
T01795,C1448,SKU_001,尿布
T01795,C1448,SKU_002,起司
T01795,C1448,SKU_008,醬油
T01795,C1448,SKU_009,礦泉水
T01795,C1448,SKU_013,果醬
T01796,C1129,SKU_005,塑膠袋
T01796,C1129,SKU_015,牛奶
T01796,C1129,SKU_027,洗髮精
T01797,C0744,SKU_007,可樂
T01797,C0744,SKU_010,寶特瓶飲料
T01797,C0744,SKU_011,杯麵
T01797,C0744,SKU_024,口香糖
T01798,C0722,SKU_006,米
T01798,C0722,SKU_007,可樂
T01798,C0722,SKU_020,葡萄
T01799,C0040,SKU_009,礦泉水
T01799,C0040,SKU_018,香蕉
T01799,C0040,SKU_026,牙膏
T01800,C1411,SKU_010,寶特瓶飲料
T01800,C1411,SKU_022,巧克力
T01800,C1411,SKU_030,SKU_NEW_002
T01801,C0481,SKU_003,啤酒
T01801,C0481,SKU_005,塑膠袋
T01802,C0383,SKU_006,米
T01802,C0383,SKU_012,麵包
T01803,C1498,SKU_002,起司
T01803,C1498,SKU_004,紅酒
T01803,C1498,SKU_013,果醬
T01804,C1085,SKU_007,可樂
T01804,C1085,SKU_018,香蕉
T01804,C1085,SKU_024,口香糖
T01805,C0066,SKU_001,尿布
T01805,C0066,SKU_003,啤酒
T01805,C0066,SKU_007,可樂
T01805,C0066,SKU_008,醬油
T01805,C0066,SKU_010,寶特瓶飲料
T01805,C0066,SKU_011,杯麵
T01805,C0066,SKU_022,巧克力
T01805,C0066,SKU_029,SKU_NEW_001
T01806,C0088,SKU_006,米
T01806,C0088,SKU_008,醬油
T01806,C0088,SKU_009,礦泉水
T01806,C0088,SKU_010,寶特瓶飲料
T01806,C0088,SKU_029,SKU_NEW_001
T01807,C0037,SKU_011,杯麵
T01807,C0037,SKU_020,葡萄
T01807,C0037,SKU_022,巧克力
T01808,C0900,SKU_001,尿布
T01808,C0900,SKU_010,寶特瓶飲料
T01808,C0900,SKU_017,蘋果
T01809,C0103,SKU_007,可樂
T01809,C0103,SKU_026,牙膏
T01809,C0103,SKU_028,茶包
T01810,C1397,SKU_009,礦泉水
T01810,C1397,SKU_013,果醬
T01811,C1402,SKU_025,衛生紙
T01811,C1402,SKU_030,SKU_NEW_002
T01812,C0822,SKU_005,塑膠袋
T01812,C0822,SKU_009,礦泉水
T01812,C0822,SKU_010,寶特瓶飲料
T01812,C0822,SKU_011,杯麵
T01813,C0922,SKU_014,雪碧
T01813,C0922,SKU_019,橘子
T01813,C0922,SKU_022,巧克力
T01814,C0439,SKU_027,洗髮精
T01815,C0091,SKU_005,塑膠袋
T01815,C0091,SKU_012,麵包
T01815,C0091,SKU_016,豆漿
T01815,C0091,SKU_019,橘子
T01816,C1105,SKU_005,塑膠袋
T01816,C1105,SKU_007,可樂
T01816,C1105,SKU_010,寶特瓶飲料
T01816,C1105,SKU_015,牛奶
T01816,C1105,SKU_019,橘子
T01817,C0146,SKU_003,啤酒
T01817,C0146,SKU_007,可樂
T01817,C0146,SKU_011,杯麵
T01818,C0122,SKU_010,寶特瓶飲料
T01818,C0122,SKU_014,雪碧
T01818,C0122,SKU_026,牙膏
T01818,C0122,SKU_029,SKU_NEW_001
T01819,C0468,SKU_008,醬油
T01819,C0468,SKU_010,寶特瓶飲料
T01819,C0468,SKU_016,豆漿
T01819,C0468,SKU_020,葡萄
T01819,C0468,SKU_024,口香糖
T01820,C0020,SKU_024,口香糖
T01820,C0020,SKU_027,洗髮精
T01821,C0659,SKU_004,紅酒
T01821,C0659,SKU_005,塑膠袋
T01821,C0659,SKU_007,可樂
T01822,C1069,SKU_001,尿布
T01822,C1069,SKU_003,啤酒
T01822,C1069,SKU_007,可樂
T01822,C1069,SKU_009,礦泉水
T01822,C1069,SKU_026,牙膏
T01823,C1190,SKU_001,尿布
T01823,C1190,SKU_002,起司
T01823,C1190,SKU_003,啤酒
T01823,C1190,SKU_005,塑膠袋
T01823,C1190,SKU_007,可樂
T01823,C1190,SKU_011,杯麵
T01823,C1190,SKU_029,SKU_NEW_001
T01824,C0907,SKU_002,起司
T01824,C0907,SKU_005,塑膠袋
T01824,C0907,SKU_019,橘子
T01824,C0907,SKU_024,口香糖
T01825,C1264,SKU_002,起司
T01825,C1264,SKU_009,礦泉水
T01825,C1264,SKU_011,杯麵
T01825,C1264,SKU_016,豆漿
T01826,C0617,SKU_010,寶特瓶飲料
T01826,C0617,SKU_014,雪碧
T01827,C1266,SKU_005,塑膠袋
T01827,C1266,SKU_009,礦泉水
T01827,C1266,SKU_016,豆漿
T01827,C1266,SKU_019,橘子
T01828,C0761,SKU_001,尿布
T01828,C0761,SKU_002,起司
T01828,C0761,SKU_009,礦泉水
T01828,C0761,SKU_010,寶特瓶飲料
T01829,C0330,SKU_006,米
T01829,C0330,SKU_007,可樂
T01829,C0330,SKU_009,礦泉水
T01829,C0330,SKU_013,果醬
T01829,C0330,SKU_027,洗髮精
T01830,C1412,SKU_002,起司
T01830,C1412,SKU_004,紅酒
T01830,C1412,SKU_005,塑膠袋
T01830,C1412,SKU_030,SKU_NEW_002
T01831,C0412,SKU_010,寶特瓶飲料
T01831,C0412,SKU_013,果醬
T01832,C0038,SKU_007,可樂
T01832,C0038,SKU_009,礦泉水
T01833,C0364,SKU_005,塑膠袋
T01834,C0552,SKU_002,起司
T01834,C0552,SKU_005,塑膠袋
T01834,C0552,SKU_006,米
T01834,C0552,SKU_008,醬油
T01835,C0531,SKU_010,寶特瓶飲料
T01835,C0531,SKU_026,牙膏
T01836,C0786,SKU_004,紅酒
T01836,C0786,SKU_005,塑膠袋
T01836,C0786,SKU_008,醬油
T01836,C0786,SKU_009,礦泉水
T01836,C0786,SKU_010,寶特瓶飲料
T01837,C1315,SKU_005,塑膠袋
T01837,C1315,SKU_006,米
T01837,C1315,SKU_008,醬油
T01837,C1315,SKU_021,餅乾
T01838,C0439,SKU_007,可樂
T01838,C0439,SKU_020,葡萄
T01838,C0439,SKU_024,口香糖
T01839,C0782,SKU_013,果醬
T01839,C0782,SKU_025,衛生紙
T01840,C0515,SKU_001,尿布
T01840,C0515,SKU_005,塑膠袋
T01840,C0515,SKU_017,蘋果
T01840,C0515,SKU_026,牙膏
T01841,C1225,SKU_018,香蕉
T01841,C1225,SKU_020,葡萄
T01842,C0235,SKU_014,雪碧
T01842,C0235,SKU_027,洗髮精
T01843,C0148,SKU_006,米
T01843,C0148,SKU_008,醬油
T01843,C0148,SKU_013,果醬
T01843,C0148,SKU_015,牛奶
T01843,C0148,SKU_024,口香糖
T01844,C0754,SKU_002,起司
T01844,C0754,SKU_025,衛生紙
T01845,C1009,SKU_005,塑膠袋
T01845,C1009,SKU_020,葡萄
T01845,C1009,SKU_029,SKU_NEW_001
T01846,C1181,SKU_004,紅酒
T01846,C1181,SKU_010,寶特瓶飲料
T01846,C1181,SKU_017,蘋果
T01847,C0887,SKU_001,尿布
T01847,C0887,SKU_003,啤酒
T01847,C0887,SKU_011,杯麵
T01847,C0887,SKU_012,麵包
T01848,C1149,SKU_007,可樂
T01848,C1149,SKU_010,寶特瓶飲料
T01848,C1149,SKU_017,蘋果
T01848,C1149,SKU_019,橘子
T01849,C0593,SKU_001,尿布
T01849,C0593,SKU_009,礦泉水
T01849,C0593,SKU_021,餅乾
T01849,C0593,SKU_027,洗髮精
T01850,C0046,SKU_001,尿布
T01850,C0046,SKU_002,起司
T01850,C0046,SKU_004,紅酒
T01850,C0046,SKU_014,雪碧
T01850,C0046,SKU_022,巧克力
T01850,C0046,SKU_025,衛生紙
T01851,C0167,SKU_007,可樂
T01851,C0167,SKU_009,礦泉水
T01851,C0167,SKU_010,寶特瓶飲料
T01852,C0054,SKU_008,醬油
T01852,C0054,SKU_025,衛生紙
T01852,C0054,SKU_029,SKU_NEW_001
T01853,C0497,SKU_007,可樂
T01853,C0497,SKU_009,礦泉水
T01853,C0497,SKU_011,杯麵
T01853,C0497,SKU_013,果醬
T01854,C0742,SKU_003,啤酒
T01854,C0742,SKU_009,礦泉水
T01854,C0742,SKU_010,寶特瓶飲料
T01854,C0742,SKU_015,牛奶
T01854,C0742,SKU_027,洗髮精
T01855,C0536,SKU_001,尿布
T01855,C0536,SKU_003,啤酒
T01855,C0536,SKU_010,寶特瓶飲料
T01855,C0536,SKU_017,蘋果
T01855,C0536,SKU_019,橘子
T01856,C0846,SKU_012,麵包
T01856,C0846,SKU_013,果醬
T01856,C0846,SKU_016,豆漿
T01856,C0846,SKU_018,香蕉
T01856,C0846,SKU_027,洗髮精
T01857,C0724,SKU_004,紅酒
T01857,C0724,SKU_030,SKU_NEW_002
T01858,C1018,SKU_001,尿布
T01858,C1018,SKU_002,起司
T01858,C1018,SKU_004,紅酒
T01858,C1018,SKU_019,橘子
T01859,C1000,SKU_004,紅酒
T01859,C1000,SKU_008,醬油
T01859,C1000,SKU_025,衛生紙
T01860,C0480,SKU_002,起司
T01860,C0480,SKU_009,礦泉水
T01860,C0480,SKU_022,巧克力
T01860,C0480,SKU_028,茶包
T01861,C0524,SKU_001,尿布
T01861,C0524,SKU_007,可樂
T01861,C0524,SKU_009,礦泉水
T01861,C0524,SKU_024,口香糖
T01861,C0524,SKU_028,茶包
T01862,C0881,SKU_001,尿布
T01862,C0881,SKU_003,啤酒
T01862,C0881,SKU_021,餅乾
T01862,C0881,SKU_029,SKU_NEW_001
T01863,C0896,SKU_007,可樂
T01863,C0896,SKU_010,寶特瓶飲料
T01864,C0476,SKU_004,紅酒
T01864,C0476,SKU_006,米
T01864,C0476,SKU_008,醬油
T01864,C0476,SKU_011,杯麵
T01864,C0476,SKU_022,巧克力
T01864,C0476,SKU_024,口香糖
T01865,C0498,SKU_006,米
T01865,C0498,SKU_010,寶特瓶飲料
T01865,C0498,SKU_011,杯麵
T01865,C0498,SKU_015,牛奶
T01866,C1047,SKU_001,尿布
T01866,C1047,SKU_003,啤酒
T01866,C1047,SKU_007,可樂
T01866,C1047,SKU_022,巧克力
T01866,C1047,SKU_029,SKU_NEW_001
T01867,C0969,SKU_002,起司
T01868,C0197,SKU_007,可樂
T01868,C0197,SKU_016,豆漿
T01869,C0668,SKU_005,塑膠袋
T01869,C0668,SKU_013,果醬
T01870,C1329,SKU_005,塑膠袋
T01871,C0051,SKU_003,啤酒
T01871,C0051,SKU_005,塑膠袋
T01871,C0051,SKU_007,可樂
T01871,C0051,SKU_009,礦泉水
T01871,C0051,SKU_024,口香糖
T01872,C1275,SKU_011,杯麵
T01872,C1275,SKU_012,麵包
T01873,C0244,SKU_002,起司
T01873,C0244,SKU_008,醬油
T01873,C0244,SKU_012,麵包
T01874,C0762,SKU_009,礦泉水
T01874,C0762,SKU_010,寶特瓶飲料
T01874,C0762,SKU_011,杯麵
T01874,C0762,SKU_022,巧克力
T01875,C0645,SKU_024,口香糖
T01875,C0645,SKU_025,衛生紙
T01876,C0017,SKU_002,起司
T01876,C0017,SKU_004,紅酒
T01876,C0017,SKU_012,麵包
T01876,C0017,SKU_015,牛奶
T01876,C0017,SKU_020,葡萄
T01876,C0017,SKU_030,SKU_NEW_002
T01877,C1372,SKU_005,塑膠袋
T01877,C1372,SKU_009,礦泉水
T01877,C1372,SKU_014,雪碧
T01877,C1372,SKU_030,SKU_NEW_002
T01878,C0688,SKU_001,尿布
T01878,C0688,SKU_005,塑膠袋
T01878,C0688,SKU_006,米
T01878,C0688,SKU_008,醬油
T01878,C0688,SKU_012,麵包
T01878,C0688,SKU_023,洋芋片
T01878,C0688,SKU_027,洗髮精
T01879,C1429,SKU_008,醬油
T01879,C1429,SKU_009,礦泉水
T01880,C0432,SKU_011,杯麵
T01880,C0432,SKU_019,橘子
T01881,C1292,SKU_009,礦泉水
T01882,C1382,SKU_005,塑膠袋
T01882,C1382,SKU_009,礦泉水
T01882,C1382,SKU_013,果醬
T01882,C1382,SKU_029,SKU_NEW_001
T01882,C1382,SKU_030,SKU_NEW_002
T01883,C0840,SKU_005,塑膠袋
T01883,C0840,SKU_007,可樂
T01883,C0840,SKU_008,醬油
T01883,C0840,SKU_024,口香糖
T01883,C0840,SKU_025,衛生紙
T01884,C0302,SKU_005,塑膠袋
T01884,C0302,SKU_007,可樂
T01884,C0302,SKU_030,SKU_NEW_002
T01885,C1029,SKU_003,啤酒
T01885,C1029,SKU_026,牙膏
T01886,C0827,SKU_002,起司
T01886,C0827,SKU_004,紅酒
T01886,C0827,SKU_013,果醬
T01886,C0827,SKU_016,豆漿
T01887,C1413,SKU_005,塑膠袋
T01887,C1413,SKU_019,橘子
T01887,C1413,SKU_027,洗髮精
T01888,C0667,SKU_004,紅酒
T01888,C0667,SKU_005,塑膠袋
T01888,C0667,SKU_010,寶特瓶飲料
T01888,C0667,SKU_019,橘子
T01889,C0403,SKU_001,尿布
T01889,C0403,SKU_005,塑膠袋
T01889,C0403,SKU_013,果醬
T01889,C0403,SKU_030,SKU_NEW_002
T01890,C0202,SKU_002,起司
T01890,C0202,SKU_004,紅酒
T01890,C0202,SKU_025,衛生紙
T01891,C1057,SKU_016,豆漿
T01891,C1057,SKU_027,洗髮精
T01892,C1459,SKU_004,紅酒
T01892,C1459,SKU_007,可樂
T01892,C1459,SKU_009,礦泉水
T01892,C1459,SKU_015,牛奶
T01893,C0042,SKU_002,起司
T01893,C0042,SKU_004,紅酒
T01893,C0042,SKU_009,礦泉水
T01894,C1109,SKU_002,起司
T01894,C1109,SKU_006,米
T01894,C1109,SKU_008,醬油
T01894,C1109,SKU_019,橘子
T01895,C1391,SKU_002,起司
T01895,C1391,SKU_004,紅酒
T01895,C1391,SKU_008,醬油
T01895,C1391,SKU_024,口香糖
T01896,C0110,SKU_007,可樂
T01896,C0110,SKU_009,礦泉水
T01897,C0158,SKU_003,啤酒
T01897,C0158,SKU_017,蘋果
T01898,C1044,SKU_001,尿布
T01898,C1044,SKU_002,起司
T01898,C1044,SKU_003,啤酒
T01898,C1044,SKU_004,紅酒
T01898,C1044,SKU_007,可樂
T01899,C0970,SKU_004,紅酒
T01899,C0970,SKU_005,塑膠袋
T01899,C0970,SKU_011,杯麵
T01899,C0970,SKU_012,麵包
T01899,C0970,SKU_017,蘋果
T01899,C0970,SKU_018,香蕉
T01899,C0970,SKU_020,葡萄
T01899,C0970,SKU_026,牙膏
T01900,C0097,SKU_004,紅酒
T01900,C0097,SKU_009,礦泉水
T01900,C0097,SKU_010,寶特瓶飲料
T01900,C0097,SKU_022,巧克力
T01900,C0097,SKU_028,茶包
T01901,C1243,SKU_006,米
T01901,C1243,SKU_017,蘋果
T01902,C0784,SKU_002,起司
T01902,C0784,SKU_004,紅酒
T01902,C0784,SKU_013,果醬
T01902,C0784,SKU_025,衛生紙
T01902,C0784,SKU_027,洗髮精
T01903,C1357,SKU_001,尿布
T01903,C1357,SKU_019,橘子
T01903,C1357,SKU_020,葡萄
T01904,C1308,SKU_002,起司
T01904,C1308,SKU_005,塑膠袋
T01904,C1308,SKU_008,醬油
T01904,C1308,SKU_010,寶特瓶飲料
T01904,C1308,SKU_012,麵包
T01904,C1308,SKU_021,餅乾
T01905,C1207,SKU_010,寶特瓶飲料
T01905,C1207,SKU_014,雪碧
T01905,C1207,SKU_016,豆漿
T01905,C1207,SKU_017,蘋果
T01906,C0774,SKU_003,啤酒
T01906,C0774,SKU_010,寶特瓶飲料
T01906,C0774,SKU_013,果醬
T01906,C0774,SKU_021,餅乾
T01907,C0377,SKU_009,礦泉水
T01907,C0377,SKU_012,麵包
T01908,C0760,SKU_010,寶特瓶飲料
T01908,C0760,SKU_013,果醬
T01908,C0760,SKU_019,橘子
T01909,C0144,SKU_005,塑膠袋
T01909,C0144,SKU_007,可樂
T01909,C0144,SKU_008,醬油
T01910,C0987,SKU_001,尿布
T01910,C0987,SKU_003,啤酒
T01911,C0196,SKU_005,塑膠袋
T01911,C0196,SKU_022,巧克力
T01912,C0768,SKU_002,起司
T01912,C0768,SKU_004,紅酒
T01912,C0768,SKU_008,醬油
T01912,C0768,SKU_010,寶特瓶飲料
T01912,C0768,SKU_028,茶包
T01913,C0078,SKU_003,啤酒
T01913,C0078,SKU_013,果醬
T01914,C0451,SKU_001,尿布
T01914,C0451,SKU_003,啤酒
T01914,C0451,SKU_007,可樂
T01914,C0451,SKU_009,礦泉水
T01914,C0451,SKU_024,口香糖
T01915,C0344,SKU_008,醬油
T01915,C0344,SKU_012,麵包
T01915,C0344,SKU_016,豆漿
T01916,C0928,SKU_001,尿布
T01916,C0928,SKU_003,啤酒
T01916,C0928,SKU_008,醬油
T01916,C0928,SKU_009,礦泉水
T01916,C0928,SKU_014,雪碧
T01916,C0928,SKU_017,蘋果
T01916,C0928,SKU_027,洗髮精
T01917,C1166,SKU_006,米
T01917,C1166,SKU_007,可樂
T01917,C1166,SKU_008,醬油
T01918,C0082,SKU_007,可樂
T01918,C0082,SKU_010,寶特瓶飲料
T01918,C0082,SKU_011,杯麵
T01918,C0082,SKU_024,口香糖
T01918,C0082,SKU_028,茶包
T01919,C1268,SKU_001,尿布
T01919,C1268,SKU_002,起司
T01919,C1268,SKU_003,啤酒
T01919,C1268,SKU_004,紅酒
T01920,C1281,SKU_001,尿布
T01920,C1281,SKU_003,啤酒
T01921,C0518,SKU_002,起司
T01921,C0518,SKU_004,紅酒
T01921,C0518,SKU_005,塑膠袋
T01921,C0518,SKU_008,醬油
T01921,C0518,SKU_010,寶特瓶飲料
T01921,C0518,SKU_017,蘋果
T01922,C0988,SKU_001,尿布
T01922,C0988,SKU_003,啤酒
T01922,C0988,SKU_024,口香糖
T01922,C0988,SKU_029,SKU_NEW_001
T01923,C0612,SKU_012,麵包
T01924,C0230,SKU_001,尿布
T01924,C0230,SKU_002,起司
T01924,C0230,SKU_003,啤酒
T01924,C0230,SKU_004,紅酒
T01924,C0230,SKU_006,米
T01924,C0230,SKU_008,醬油
T01924,C0230,SKU_030,SKU_NEW_002
T01925,C0792,SKU_009,礦泉水
T01925,C0792,SKU_010,寶特瓶飲料
T01926,C0123,SKU_002,起司
T01926,C0123,SKU_018,香蕉
T01927,C1308,SKU_005,塑膠袋
T01927,C1308,SKU_011,杯麵
T01927,C1308,SKU_017,蘋果
T01927,C1308,SKU_023,洋芋片
T01928,C1387,SKU_001,尿布
T01928,C1387,SKU_003,啤酒
T01928,C1387,SKU_016,豆漿
T01928,C1387,SKU_023,洋芋片
T01928,C1387,SKU_026,牙膏
T01929,C1224,SKU_010,寶特瓶飲料
T01929,C1224,SKU_012,麵包
T01930,C0849,SKU_001,尿布
T01930,C0849,SKU_003,啤酒
T01930,C0849,SKU_009,礦泉水
T01930,C0849,SKU_022,巧克力
T01930,C0849,SKU_023,洋芋片
T01930,C0849,SKU_024,口香糖
T01931,C0842,SKU_005,塑膠袋
T01931,C0842,SKU_008,醬油
T01932,C1476,SKU_001,尿布
T01932,C1476,SKU_003,啤酒
T01932,C1476,SKU_015,牛奶
T01932,C1476,SKU_018,香蕉
T01932,C1476,SKU_022,巧克力
T01933,C0371,SKU_007,可樂
T01933,C0371,SKU_009,礦泉水
T01933,C0371,SKU_019,橘子
T01934,C0111,SKU_002,起司
T01934,C0111,SKU_007,可樂
T01934,C0111,SKU_020,葡萄
T01934,C0111,SKU_024,口香糖
T01935,C0848,SKU_001,尿布
T01935,C0848,SKU_002,起司
T01935,C0848,SKU_003,啤酒
T01935,C0848,SKU_004,紅酒
T01935,C0848,SKU_016,豆漿
T01936,C0497,SKU_010,寶特瓶飲料
T01937,C0486,SKU_003,啤酒
T01937,C0486,SKU_020,葡萄
T01937,C0486,SKU_027,洗髮精
T01938,C0012,SKU_005,塑膠袋
T01938,C0012,SKU_007,可樂
T01938,C0012,SKU_009,礦泉水
T01938,C0012,SKU_012,麵包
T01939,C0896,SKU_006,米
T01939,C0896,SKU_007,可樂
T01939,C0896,SKU_008,醬油
T01940,C0397,SKU_001,尿布
T01940,C0397,SKU_003,啤酒
T01940,C0397,SKU_007,可樂
T01941,C0278,SKU_002,起司
T01941,C0278,SKU_004,紅酒
T01941,C0278,SKU_009,礦泉水
T01941,C0278,SKU_014,雪碧
T01941,C0278,SKU_019,橘子
T01941,C0278,SKU_020,葡萄
T01941,C0278,SKU_026,牙膏
